review_id,hotel_id,user_id,rating,title,body,language,traveller_type,stay_date,room_type_id,helpful_votes,has_photo,sentiment_hint,created_at,updated_at
rvw_d9a9f1cf,htl_986e57e9,usr_d7d11d69,10,Better than expected,"ठिकाण उत्तम आहे, बाजार चालत जाण्याच्या अंतरावर.",mr,solo,2025-12-07,rmt_ade39944,0,0,1,2025-12-08T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3a1255ee,htl_986e57e9,usr_71852a92,8,Noisy but central,விலைக்கு ஏற்ற தங்குமிடம். மீண்டும் வருவேன்.,ta,friends,2025-09-19,rmt_e73af44f,1,1,0.56,2025-09-27T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_57bd9be2,htl_986e57e9,usr_52bd2f81,8,Would return,"గది శుభ్రంగా ఉంది, సిబ్బంది సహాయకరంగా ఉన్నారు. అల్పాహారం సాధారణం.",te,couple,2025-10-29,rmt_ddb1998b,7,0,0.56,2025-11-09T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4961e275,htl_986e57e9,usr_d56927f7,6,Noisy but central,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Breakfast is repetitive if you stay more than three nights. Would stay again, but I would ask for a room at the back.",en-IN,backpacker,2026-05-21,rmt_ade39944,0,0,0.11,2026-05-28T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_874a97ce,htl_986e57e9,,5,,"Getting a cab from here in the evening took longer than it should. Fine for two nights, probably not for a week.",en-IN,couple,2026-05-23,rmt_9e667a25,0,0,,2026-06-11T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_76803800,htl_986e57e9,usr_afacd025,8,Average,இடம் மிகவும் வசதியானது — கோயிலுக்கு நடந்தே செல்லலாம். சூடான நீர் சில நாட்கள் வரவில்லை.,ta,friends,2026-05-31,rmt_ddb1998b,0,0,0.56,2026-06-18T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_67d556fa,htl_986e57e9,usr_243cefe8,7,Noisy but central,"Checked in at 6am off a delayed train and they let us in early without fuss. The internal atrium is genuinely lovely in the evening. Hot water was inconsistent on the upper floor. Would stay again, but I would ask for a room at the back.",en-IN,backpacker,2025-05-05,,4,0,0.33,2025-05-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_865dcbf4,htl_986e57e9,usr_1dd8f348,9,Mixed,இடம் மிகவும் வசதியானது — கோயிலுக்கு நடந்தே செல்லலாம். சூடான நீர் சில நாட்கள் வரவில்லை.,ta,solo,2025-10-07,rmt_e73af44f,1,1,0.78,2025-10-10T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_648526c3,htl_986e57e9,usr_4a6f1818,4,Better than expected,"அறை சுத்தமாக இருந்தது, ஊழியர்கள் உதவிகரமாக இருந்தனர். காலை உணவு சராசரி.",ta,backpacker,2026-01-11,rmt_ddb1998b,0,0,-0.33,2026-01-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_e83a4b02,htl_986e57e9,,5,Mixed,"The street noise starts around six and there is no getting around it. Exactly what was advertised, no more and no less.",en-IN,backpacker,2026-04-04,rmt_ade39944,0,1,-0.11,2026-04-10T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_782425ed,htl_986e57e9,usr_672d3dd6,7,Good location,"Wi-fi held up well enough for a two-hour video call, which I did not expect. Room was spotless and the air conditioning was silent, which mattered in April. Housekeeping was hit and miss — fine most days, skipped once. Worth it for the location alone.",en-IN,business,2026-07-08,rmt_ade39944,6,1,0.33,2026-07-15T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_703adc5b,htl_986e57e9,usr_e6863416,10,Good location,മുറി വൃത്തിയായിരുന്നു. ജീവനക്കാർ സഹായകരമായിരുന്നു. പ്രഭാതഭക്ഷണം ശരാശരി.,ml,solo,2025-06-14,rmt_ade39944,3,1,1,2025-06-18T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4e87e71e,htl_986e57e9,usr_e9f75997,6,Noisy but central,"Checked in at 6am off a delayed train and they let us in early without fuss. Wi-fi held up well enough for a two-hour video call, which I did not expect. Thin walls. We heard the family next door quite clearly. Slightly overpriced in season, good value outside it.",en-IN,family,2026-07-19,rmt_9e667a25,0,0,,2026-07-29T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_61a82d94,htl_986e57e9,,4,Better than expected,"గది శుభ్రంగా ఉంది, సిబ్బంది సహాయకరంగా ఉన్నారు. అల్పాహారం సాధారణం.",te,friends,2026-02-26,rmt_ade39944,14,0,-0.33,2026-03-12T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_4aa708b9,htl_986e57e9,usr_b4b6a1a5,7,Noisy but central,"জায়গাটা দারুণ, বাজার হাঁটা পথে। গরম জলের সমস্যা ছিল দু'দিন।",bn,business,2025-10-12,rmt_9e667a25,1,1,0.33,2025-10-24T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_5b9727b7,htl_986e57e9,usr_3666a349,9,Would return,"The location is the whole argument for this place — we walked to the museum quarter twice a day. Staff remembered our names by the second morning, which is rare anywhere. Slightly overpriced in season, good value outside it.",en-IN,couple,2026-01-22,rmt_9e667a25,0,0,0.78,2026-02-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8aaee43f,htl_986e57e9,usr_4bdbd677,6,,"The location is the whole argument for this place — we walked to the museum quarter twice a day. The lift was out for our whole stay and we were on the fourth floor. Would stay again, but I would ask for a room at the back.",en-IN,solo,2025-04-17,,2,0,0.11,2025-04-24T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_2d74af93,htl_986e57e9,usr_21525b93,7,,"Room was spotless and the air conditioning was silent, which mattered in May. Breakfast is repetitive if you stay more than three nights. Worth it for the location alone.",en-IN,business,2025-09-18,rmt_ddb1998b,18,0,,2025-10-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3777437c,htl_986e57e9,usr_4fd0245e,6,Good location,"Staff remembered our names by the second morning, which is rare anywhere. The courtyard is genuinely lovely in the evening. The street noise starts around six and there is no getting around it. Worth it for the location alone.",en-IN,backpacker,2025-07-23,rmt_ade39944,8,0,,2025-08-04T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_9d47b8a4,htl_986e57e9,usr_93fab2ef,6,Mixed,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,solo,2026-06-21,rmt_e73af44f,4,0,0.11,2026-06-30T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_a58bd868,htl_bbafa1bd,usr_78b510fb,10,,"Staff remembered our names by the second morning, which is rare anywhere. Room was spotless and the air conditioning was silent, which mattered in May. Slightly overpriced in season, good value outside it.",en-IN,business,2025-06-11,rmt_bc2235c7,8,1,,2025-06-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8f5fd89a,htl_bbafa1bd,usr_96700977,10,Good location,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,friends,2026-02-09,,11,1,1,2026-02-14T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_1d9814c3,htl_bbafa1bd,usr_40ab838e,10,,"Room was spotless and the air conditioning was silent, which mattered in March. Good value for what you get. We paid less than the chain hotel two streets away. Slightly overpriced in season, good value outside it.",en-IN,solo,2025-05-04,rmt_e6bf63d1,3,0,1,2025-05-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3c6b8a39,htl_bbafa1bd,usr_1b4fe68e,8,Great staff,"Room was spotless and the air conditioning was silent, which mattered in January. Fine for two nights, probably not for a week.",en-IN,solo,2026-05-31,rmt_bc2235c7,6,0,0.56,2026-06-02T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_5b0cc6c5,htl_bbafa1bd,usr_8e56e75b,10,Noisy but central,"Checked in at 6am off a delayed train and they let us in early without fuss. Exactly what was advertised, no more and no less.",en-IN,senior,2026-05-07,rmt_f8c1a843,0,0,1,2026-05-26T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_a7fd4fc9,htl_bbafa1bd,usr_99bd0088,10,Great staff,"The location is the whole argument for this place — we walked to the museum quarter twice a day. Exactly what was advertised, no more and no less.",en-IN,family,2025-09-29,rmt_f8c1a843,13,0,1,2025-10-05T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_d3703ffb,htl_bbafa1bd,usr_28c5ee24,10,Would return,ঘর পরিষ্কার ছিল এবং কর্মীরা সাহায্য করেছেন। সকালের খাবার মোটামুটি।,bn,friends,2025-05-04,,0,0,1,2025-05-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_302e40f1,htl_bbafa1bd,usr_29dfdea3,10,Average,"জায়গাটা দারুণ, বাজার হাঁটা পথে। গরম জলের সমস্যা ছিল দু'দিন।",bn,solo,2025-11-17,rmt_bc2235c7,0,1,1,2025-11-22T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8d3d2881,htl_bbafa1bd,usr_4b816f33,10,Great staff,മുറി വൃത്തിയായിരുന്നു. ജീവനക്കാർ സഹായകരമായിരുന്നു. പ്രഭാതഭക്ഷണം ശരാശരി.,ml,couple,2025-12-17,rmt_e6bf63d1,3,0,1,2025-12-22T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_adb2a4d1,htl_bbafa1bd,,10,,ప్రదేశం చాలా బాగుంది. ధరకు తగిన విలువ.,te,family,2026-03-16,rmt_e6bf63d1,7,0,1,2026-03-20T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8777118c,htl_bbafa1bd,usr_33525c0b,10,Mixed,खोली स्वच्छ होती आणि कर्मचारी मदतशील होते. नाश्ता बरा होता.,mr,solo,2026-04-19,rmt_f8c1a843,1,0,,2026-05-03T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_42410cbf,htl_bbafa1bd,,8,,"Staff remembered our names by the second morning, which is rare anywhere. Exactly what was advertised, no more and no less.",en-IN,senior,2025-07-06,rmt_b25aa779,5,0,0.56,2025-07-18T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_22b959fd,htl_bbafa1bd,usr_268fdb85,6,Good location,"The location is the whole argument for this place — we walked to the museum quarter twice a day. The courtyard is genuinely lovely in the evening. The street noise starts around six and there is no getting around it. Fine for two nights, probably not for a week.",en-IN,friends,2025-04-17,,0,1,0.11,2025-05-04T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8a095048,htl_bbafa1bd,usr_66c02924,6,Good location,"Room was spotless and the air conditioning was silent, which mattered in October. Good value for what you get. We paid less than the chain hotel two streets away. The lift was out for our whole stay and we were on the fourth floor. Slightly overpriced in season, good value outside it.",en-IN,senior,2025-09-02,rmt_b25aa779,6,0,0.11,2025-09-09T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3a3733ed,htl_bbafa1bd,usr_6b052f91,6,Great staff,"Checked in at 6am off a delayed train and they let us in early without fuss. The location is the whole argument for this place — we walked to the museum quarter twice a day. Housekeeping was hit and miss — fine most days, skipped once. Slightly overpriced in season, good value outside it.",en-IN,solo,2025-09-21,rmt_e6bf63d1,3,0,0.11,2025-09-23T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_c9034984,htl_bbafa1bd,,9,Better than expected,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,senior,2025-10-26,rmt_bc2235c7,5,1,0.78,2025-10-31T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_ff34c6a5,htl_bbafa1bd,usr_f855344d,8,Noisy but central,"സ്ഥലം മികച്ചതാണ്, ബീച്ചിലേക്ക് നടക്കാവുന്ന ദൂരം. വൈഫൈ ദുർബലമായിരുന്നു.",ml,couple,2026-02-11,rmt_bc2235c7,5,0,,2026-02-18T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_6d0c3626,htl_bbafa1bd,usr_bb1c9753,10,,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,friends,2025-09-30,,8,0,,2025-10-07T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_9e0f432c,htl_bbafa1bd,usr_8659fe93,8,Great staff,Checked in at 6am off a delayed train and they let us in early without fuss. Worth it for the location alone.,en-IN,couple,2026-05-01,rmt_f8c1a843,1,0,0.56,2026-05-17T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_2332f38d,htl_bbafa1bd,usr_5de9da21,10,,"Good value for what you get. We paid less than the chain hotel two streets away. The location is the whole argument for this place — we walked to the museum quarter twice a day. Would stay again, but I would ask for a room at the back.",en-IN,friends,2025-10-02,rmt_e6bf63d1,10,0,1,2025-10-06T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_3bd86324,htl_bbafa1bd,usr_acaaf191,5,Average,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,family,2025-06-14,rmt_b25aa779,14,0,,2025-07-03T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_c97f928b,htl_bbafa1bd,usr_3e25dcc6,9,Great staff,"Staff remembered our names by the second morning, which is rare anywhere. Room was spotless and the air conditioning was silent, which mattered in October. Worth it for the location alone.",en-IN,solo,2026-06-18,rmt_bc2235c7,0,0,0.78,2026-07-07T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_0e1b7a92,htl_bbafa1bd,,10,,"Breakfast was better than it needed to be. The aloo paratha in particular. Exactly what was advertised, no more and no less.",en-GB,family,2026-06-14,rmt_b25aa779,3,1,1,2026-06-30T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_c894c46b,htl_bbafa1bd,usr_ad6891c1,8,Average,"पैसे के हिसाब से बढ़िया। दोबारा आऊँगा, पर पीछे वाला कमरा लूँगा।",hi,friends,2026-02-02,rmt_bc2235c7,0,1,0.56,2026-02-08T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_992d5308,htl_bbafa1bd,,10,Better than expected,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,business,2025-09-13,rmt_bc2235c7,0,0,1,2025-09-28T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_e1f76372,htl_dabb8548,usr_ab44eb3e,2,Better than expected,ప్రదేశం చాలా బాగుంది. ధరకు తగిన విలువ.,te,couple,2026-06-23,rmt_37ade1d3,17,0,-0.78,2026-07-08T20:00:00+05:30,2026-08-18T10:00:00+05:30
rvw_8fe60e5c,htl_dabb8548,usr_aefdae86,8,,"कमरा साफ़ था और स्टाफ़ मददगार था। नाश्ता ठीक-ठाक था, लेकिन सड़क का शोर सुबह जल्दी शुरू हो जाता है।",hi,backpacker,2026-03-08,rmt_0303733d,0,1,0.56,2026-03-22T20:00:00+05:30,2026-08-18T10:00:00+05:30
